시도,시군구,관광명소수,음식점수,쇼핑점수,인구수
광주광역시,광산구,12,115,17,406126
광주광역시,광산구,18,27,3,406126
광주광역시,광산구,13,12,6,406126
광주광역시,광산구,2,353,29,406126
광주광역시,남구,2,135,7,214752
광주광역시,남구,1,53,9,214752
광주광역시,남구,2,88,14,214752
광주광역시,남구,1,166,9,214752
광주광역시,남구,1,315,22,214752
광주광역시,남구,5,69,11,214752
광주광역시,남구,8,79,22,214752
광주광역시,남구,,146,22,214752
광주광역시,남구,1,123,21,214752
광주광역시,남구,,125,17,214752
광주광역시,남구,1,115,10,214752
광주광역시,남구,4,453,37,214752
광주광역시,남구,1,215,41,214752
광주광역시,남구,9,452,47,214752
광주광역시,남구,6,126,17,214752
광주광역시,남구,28,55,14,214752
광주광역시,동구,15,827,38,102645
광주광역시,동구,2,131,17,102645
광주광역시,동구,3,123,22,102645
광주광역시,동구,2,97,13,102645
광주광역시,동구,5,156,16,102645
광주광역시,동구,8,110,20,102645
광주광역시,동구,,220,6,102645
광주광역시,동구,8,134,15,102645
광주광역시,동구,11,298,14,102645
광주광역시,동구,4,198,20,102645
광주광역시,동구,34,207,14,102645
광주광역시,동구,9,74,10,102645
광주광역시,동구,19,52,12,102645
광주광역시,북구,1,53,7,431256
광주광역시,북구,,94,13,431256
광주광역시,북구,2,163,12,431256
광주광역시,북구,4,183,31,431256
광주광역시,북구,3,86,18,431256
광주광역시,북구,,264,25,431256
광주광역시,북구,5,958,52,431256
광주광역시,북구,,348,15,431256
광주광역시,북구,3,217,27,431256
광주광역시,북구,1,131,22,431256
광주광역시,북구,1,116,26,431256
광주광역시,북구,1,188,24,431256
광주광역시,북구,2,79,7,431256
광주광역시,북구,3,79,20,431256
광주광역시,북구,3,177,14,431256
광주광역시,북구,2,188,32,431256
광주광역시,북구,1,119,16,431256
광주광역시,북구,6,229,24,431256
광주광역시,북구,12,204,20,431256
광주광역시,북구,2,125,13,431256
광주광역시,북구,3,331,25,431256
광주광역시,북구,1,167,12,431256
광주광역시,북구,3,182,27,431256
광주광역시,북구,,288,23,431256
광주광역시,북구,31,97,9,431256
광주광역시,북구,11,473,42,431256
광주광역시,북구,,427,39,431256
광주광역시,서구,4,120,13,297214
광주광역시,서구,2,29,12,297214
광주광역시,서구,3,105,13,297214
광주광역시,서구,2,187,19,297214
광주광역시,서구,,213,20,297214
광주광역시,서구,2,167,20,297214
광주광역시,서구,12,944,34,297214
광주광역시,서구,5,546,26,297214
광주광역시,서구,5,539,56,297214
광주광역시,서구,2,239,24,297214
광주광역시,서구,,216,15,297214
광주광역시,서구,,159,18,297214
광주광역시,서구,1,158,19,297214
광주광역시,서구,12,217,30,297214
광주광역시,서구,5,309,17,297214
광주광역시,서구,1,195,25,297214
광주광역시,서구,3,625,53,297214
광주광역시,서구,,201,18,297214
대구광역시,남구,7,134,17,146658
대구광역시,남구,2,251,18,146658
대구광역시,남구,10,216,18,146658
대구광역시,남구,9,293,32,146658
대구광역시,남구,,107,16,146658
대구광역시,남구,8,301,12,146658
대구광역시,남구,6,380,30,146658
대구광역시,남구,,232,23,146658
대구광역시,남구,2,264,15,146658
대구광역시,남구,5,109,14,146658
대구광역시,남구,19,287,27,146658
대구광역시,남구,2,269,11,146658
대구광역시,남구,2,193,35,146658
대구광역시,달서구,15,477,41,560354
대구광역시,달서구,13,303,42,560354
대구광역시,달서구,7,391,17,560354
대구광역시,달서구,1,541,43,560354
대구광역시,달서구,1,327,31,560354
대구광역시,달서구,2,290,17,560354
대구광역시,달서구,1,361,36,560354
대구광역시,달서구,2,244,34,560354
대구광역시,달서구,4,353,17,560354
대구광역시,달서구,,348,28,560354
대구광역시,달서구,4,1100,59,560354
대구광역시,달서구,2,357,28,560354
대구광역시,달서구,2,583,32,560354
대구광역시,달서구,,165,27,560354
대구광역시,달서구,8,871,60,560354
대구광역시,달서구,3,357,23,560354
대구광역시,달서구,2,693,27,560354
대구광역시,달서구,6,203,19,560354
대구광역시,달서구,8,255,28,560354
대구광역시,달서구,5,319,44,560354
대구광역시,달서구,4,510,42,560354
대구광역시,달서구,3,261,29,560354
대구광역시,달성군,26,548,58,258945
대구광역시,달성군,22,407,30,258945
대구광역시,달성군,27,914,72,258945
대구광역시,달성군,36,309,15,258945
대구광역시,달성군,23,256,28,258945
대구광역시,달성군,19,606,34,258945
대구광역시,달성군,57,224,11,258945
대구광역시,달성군,21,86,10,258945
대구광역시,달성군,15,233,16,258945
대구광역시,동구,4,201,15,342432
대구광역시,동구,1,112,11,342432
대구광역시,동구,1,125,19,342432
대구광역시,동구,1,284,38,342432
대구광역시,동구,3,119,21,342432
대구광역시,동구,2,157,18,342432
대구광역시,동구,2,198,13,342432
대구광역시,동구,3,425,23,342432
대구광역시,동구,7,352,24,342432
대구광역시,동구,4,267,27,342432
대구광역시,동구,19,38,3,342432
대구광역시,동구,12,415,50,342432
대구광역시,동구,3,177,28,342432
대구광역시,동구,1,219,20,342432
대구광역시,동구,1,332,27,342432
대구광역시,동구,14,147,24,342432
대구광역시,동구,2,719,56,342432
대구광역시,동구,6,74,17,342432
대구광역시,동구,18,805,60,342432
대구광역시,동구,102,387,28,342432
대구광역시,북구,,215,7,440736
대구광역시,북구,4,438,61,440736
대구광역시,북구,2,93,14,440736
대구광역시,북구,5,181,11,440736
대구광역시,북구,2,242,19,440736
대구광역시,북구,10,121,17,440736
대구광역시,북구,8,302,24,440736
대구광역시,북구,4,559,20,440736
대구광역시,북구,4,150,35,440736
대구광역시,북구,3,376,26,440736
대구광역시,북구,4,226,15,440736
대구광역시,북구,2,224,20,440736
대구광역시,북구,2,115,11,440736
대구광역시,북구,16,419,28,440736
대구광역시,북구,14,350,36,440736
대구광역시,북구,1,401,25,440736
대구광역시,북구,1,430,22,440736
대구광역시,북구,10,564,44,440736
대구광역시,북구,7,289,27,440736
대구광역시,북구,6,444,30,440736
대구광역시,북구,,578,23,440736
대구광역시,북구,3,601,44,440736
대구광역시,북구,15,316,18,440736
대구광역시,서구,1,234,18,171060
대구광역시,서구,4,225,19,171060
대구광역시,서구,,341,28,171060
대구광역시,서구,,90,8,171060
대구광역시,서구,4,276,15,171060
대구광역시,서구,1,130,16,171060
대구광역시,서구,,152,12,171060
대구광역시,서구,2,126,10,171060
대구광역시,서구,2,323,44,171060
대구광역시,서구,1,133,10,171060
대구광역시,서구,,84,4,171060
대구광역시,서구,3,293,20,171060
대구광역시,서구,1,467,26,171060
대구광역시,서구,2,144,11,171060
대구광역시,서구,,88,26,171060
대구광역시,서구,12,334,38,171060
대구광역시,서구,2,206,30,171060
대구광역시,수성구,3,342,15,424947
대구광역시,수성구,5,210,13,424947
대구광역시,수성구,2,345,16,424947
대구광역시,수성구,4,303,27,424947
대구광역시,수성구,6,245,23,424947
대구광역시,수성구,7,149,12,424947
대구광역시,수성구,2,248,21,424947
대구광역시,수성구,,185,20,424947
대구광역시,수성구,3,240,18,424947
대구광역시,수성구,1,239,15,424947
대구광역시,수성구,5,96,9,424947
대구광역시,수성구,1,309,21,424947
대구광역시,수성구,2,255,17,424947
대구광역시,수성구,11,270,23,424947
대구광역시,수성구,14,119,19,424947
대구광역시,수성구,14,591,19,424947
대구광역시,수성구,9,537,28,424947
대구광역시,수성구,,260,20,424947
대구광역시,수성구,6,136,9,424947
대구광역시,수성구,2,108,25,424947
대구광역시,수성구,4,504,22,424947
대구광역시,수성구,39,281,25,424947
대구광역시,수성구,6,277,30,424947
대구광역시,중구,9,392,25,76727
대구광역시,중구,4,599,17,76727
대구광역시,중구,18,870,43,76727
대구광역시,중구,16,778,47,76727
대구광역시,중구,15,124,16,76727
대구광역시,중구,5,170,27,76727
대구광역시,중구,4,137,12,76727
대구광역시,중구,6,112,4,76727
대구광역시,중구,5,50,5,76727
대구광역시,중구,1,110,13,76727
대구광역시,중구,6,286,11,76727
대구광역시,중구,1,93,6,76727
대전광역시,대덕구,1,454,55,176293
대전광역시,대덕구,,124,26,176293
대전광역시,대덕구,15,200,25,176293
대전광역시,대덕구,3,248,43,176293
대전광역시,대덕구,7,489,34,176293
대전광역시,대덕구,1,599,60,176293
대전광역시,대덕구,9,307,31,176293
대전광역시,대덕구,1,234,23,176293
대전광역시,대덕구,3,198,31,176293
대전광역시,대덕구,,178,12,176293
대전광역시,대덕구,,42,7,176293
대전광역시,대덕구,2,141,17,176293
대전광역시,동구,22,398,52,222446
대전광역시,동구,9,498,33,222446
대전광역시,동구,3,149,27,222446
대전광역시,동구,4,152,17,222446
대전광역시,동구,,32,10,222446
대전광역시,동구,3,356,30,222446
대전광역시,동구,3,165,26,222446
대전광역시,동구,2,387,22,222446
대전광역시,동구,3,273,31,222446
대전광역시,동구,5,398,52,222446
대전광역시,동구,1,423,48,222446
대전광역시,동구,1,231,22,222446
대전광역시,동구,,213,21,222446
대전광역시,동구,2,183,37,222446
대전광역시,동구,21,63,5,222446
대전광역시,동구,28,212,19,222446
대전광역시,서구,2,241,19,478872
대전광역시,서구,4,450,41,478872
대전광역시,서구,8,312,55,478872
대전광역시,서구,5,205,20,478872
대전광역시,서구,8,232,46,478872
대전광역시,서구,3,219,34,478872
대전광역시,서구,7,715,41,478872
대전광역시,서구,4,633,44,478872
대전광역시,서구,2,156,22,478872
대전광역시,서구,1,134,28,478872
대전광역시,서구,4,356,27,478872
대전광역시,서구,,444,40,478872
대전광역시,서구,1,527,29,478872
대전광역시,서구,,247,14,478872
대전광역시,서구,2,52,11,478872
대전광역시,서구,5,636,43,478872
대전광역시,서구,,147,6,478872
대전광역시,서구,3,673,32,478872
대전광역시,서구,19,57,9,478872
대전광역시,서구,1,424,9,478872
대전광역시,서구,4,863,40,478872
대전광역시,서구,6,288,9,478872
대전광역시,서구,,277,20,478872
대전광역시,유성구,14,478,65,351790
대전광역시,유성구,12,1183,56,351790
대전광역시,유성구,4,1124,52,351790
대전광역시,유성구,6,183,23,351790
대전광역시,유성구,4,451,32,351790
대전광역시,유성구,6,415,37,351790
대전광역시,유성구,20,456,25,351790
대전광역시,유성구,4,334,23,351790
대전광역시,유성구,9,346,21,351790
대전광역시,유성구,2,633,23,351790
대전광역시,유성구,3,398,27,351790
대전광역시,중구,12,663,64,236492
대전광역시,중구,1,168,17,236492
대전광역시,중구,2,248,14,236492
대전광역시,중구,17,509,34,236492
대전광역시,중구,4,197,27,236492
대전광역시,중구,10,165,31,236492
대전광역시,중구,20,196,29,236492
대전광역시,중구,8,171,26,236492
대전광역시,중구,5,158,23,236492
대전광역시,중구,4,349,16,236492
대전광역시,중구,,191,18,236492
대전광역시,중구,2,116,21,236492
대전광역시,중구,2,340,30,236492
대전광역시,중구,1,270,26,236492
대전광역시,중구,4,260,22,236492
대전광역시,중구,4,181,27,236492
대전광역시,중구,26,451,56,236492
부산광역시,강서구,8,206,28,137229
부산광역시,강서구,9,253,22,137229
부산광역시,강서구,4,107,19,137229
부산광역시,강서구,5,547,21,137229
부산광역시,강서구,1,453,13,137229
부산광역시,강서구,6,68,7,137229
부산광역시,강서구,20,814,52,137229
부산광역시,강서구,10,75,9,137229
부산광역시,금정구,,35,2,233303
부산광역시,금정구,1,160,11,233303
부산광역시,금정구,4,312,25,233303
부산광역시,금정구,9,226,32,233303
부산광역시,금정구,3,114,11,233303
부산광역시,금정구,4,164,15,233303
부산광역시,금정구,4,278,21,233303
부산광역시,금정구,1,159,20,233303
부산광역시,금정구,3,328,24,233303
부산광역시,금정구,11,292,18,233303
부산광역시,금정구,7,553,13,233303
부산광역시,금정구,11,104,10,233303
부산광역시,금정구,20,154,14,233303
부산광역시,금정구,7,509,44,233303
부산광역시,금정구,4,351,17,233303
부산광역시,금정구,9,322,23,233303
부산광역시,금정구,15,142,2,233303
부산광역시,기장군,46,1254,94,173918
부산광역시,기장군,40,318,38,173918
부산광역시,기장군,23,1108,32,173918
부산광역시,기장군,44,336,24,173918
부산광역시,기장군,38,152,14,173918
부산광역시,남구,3,367,24,268249
부산광역시,남구,8,1083,28,268249
부산광역시,남구,8,125,21,268249
부산광역시,남구,5,265,13,268249
부산광역시,남구,5,121,15,268249
부산광역시,남구,3,438,32,268249
부산광역시,남구,4,174,17,268249
부산광역시,남구,7,198,19,268249
부산광역시,남구,4,81,22,268249
부산광역시,남구,3,112,11,268249
부산광역시,남구,,137,14,268249
부산광역시,남구,1,70,10,268249
부산광역시,남구,2,93,17,268249
부산광역시,남구,6,128,11,268249
부산광역시,남구,4,160,15,268249
부산광역시,남구,7,248,24,268249
부산광역시,남구,1,73,13,268249
부산광역시,동구,8,116,10,89031
부산광역시,동구,11,316,18,89031
부산광역시,동구,4,274,15,89031
부산광역시,동구,12,51,18,89031
부산광역시,동구,2,50,3,89031
부산광역시,동구,7,366,13,89031
부산광역시,동구,5,24,7,89031
부산광역시,동구,4,23,12,89031
부산광역시,동구,11,71,15,89031
부산광역시,동구,11,161,17,89031
부산광역시,동구,4,465,14,89031
부산광역시,동구,1,50,20,89031
부산광역시,동래구,4,406,30,271187
부산광역시,동래구,6,114,17,271187
부산광역시,동래구,12,603,17,271187
부산광역시,동래구,19,607,37,271187
부산광역시,동래구,16,284,19,271187
부산광역시,동래구,15,398,42,271187
부산광역시,동래구,,242,13,271187
부산광역시,동래구,5,338,20,271187
부산광역시,동래구,2,289,27,271187
부산광역시,동래구,6,389,20,271187
부산광역시,동래구,3,415,34,271187
부산광역시,동래구,,214,22,271187
부산광역시,동래구,2,117,22,271187
부산광역시,부산진구,7,839,49,359375
부산광역시,부산진구,13,1497,34,359375
부산광역시,부산진구,4,162,25,359375
부산광역시,부산진구,12,368,35,359375
부산광역시,부산진구,3,376,26,359375
부산광역시,부산진구,3,293,23,359375
부산광역시,부산진구,16,396,23,359375
부산광역시,부산진구,8,307,33,359375
부산광역시,부산진구,1,135,20,359375
부산광역시,부산진구,5,164,17,359375
부산광역시,부산진구,2,350,23,359375
부산광역시,부산진구,2,67,5,359375
부산광역시,부산진구,3,227,34,359375
부산광역시,부산진구,6,327,26,359375
부산광역시,부산진구,3,253,22,359375
부산광역시,부산진구,1,322,18,359375
부산광역시,부산진구,3,94,11,359375
부산광역시,부산진구,2,199,19,359375
부산광역시,부산진구,5,417,25,359375
부산광역시,부산진구,10,150,19,359375
부산광역시,북구,6,450,27,284872
부산광역시,북구,10,305,33,284872
부산광역시,북구,1,271,31,284872
부산광역시,북구,5,216,40,284872
부산광역시,북구,,160,16,284872
부산광역시,북구,7,188,20,284872
부산광역시,북구,2,611,20,284872
부산광역시,북구,2,261,27,284872
부산광역시,북구,12,541,26,284872
부산광역시,북구,2,105,18,284872
부산광역시,북구,13,88,13,284872
부산광역시,북구,2,241,27,284872
부산광역시,북구,,170,18,284872
부산광역시,사상구,6,185,8,213178
부산광역시,사상구,4,521,42,213178
부산광역시,사상구,3,39,18,213178
부산광역시,사상구,1,228,22,213178
부산광역시,사상구,6,174,23,213178
부산광역시,사상구,5,781,43,213178
부산광역시,사상구,4,480,47,213178
부산광역시,사상구,5,171,18,213178
부산광역시,사상구,2,370,29,213178
부산광역시,사상구,2,237,13,213178
부산광역시,사상구,4,371,49,213178
부산광역시,사상구,7,346,53,213178
부산광역시,사하구,3,288,21,312840
부산광역시,사하구,8,106,8,312840
부산광역시,사하구,2,219,17,312840
부산광역시,사하구,4,166,23,312840
부산광역시,사하구,8,399,25,312840
부산광역시,사하구,,395,21,312840
부산광역시,사하구,9,738,40,312840
부산광역시,사하구,5,232,15,312840
부산광역시,사하구,,237,13,312840
부산광역시,사하구,,255,20,312840
부산광역시,사하구,1,293,34,312840
부산광역시,사하구,12,563,44,312840
부산광역시,사하구,2,269,24,312840
부산광역시,사하구,2,84,15,312840
부산광역시,사하구,5,263,27,312840
부산광역시,사하구,4,74,12,312840
부산광역시,서구,1,66,7,108119
부산광역시,서구,5,113,15,108119
부산광역시,서구,4,143,11,108119
부산광역시,서구,3,170,23,108119
부산광역시,서구,5,72,4,108119
부산광역시,서구,11,126,5,108119
부산광역시,서구,4,182,11,108119
부산광역시,서구,7,87,13,108119
부산광역시,서구,3,12,2,108119
부산광역시,서구,4,285,19,108119
부산광역시,서구,6,54,10,108119
부산광역시,서구,8,91,21,108119
부산광역시,서구,17,276,15,108119
부산광역시,수영구,4,469,23,176885
부산광역시,수영구,1,146,9,176885
부산광역시,수영구,2,380,22,176885
부산광역시,수영구,3,228,36,176885
부산광역시,수영구,2,113,22,176885
부산광역시,수영구,4,317,22,176885
부산광역시,수영구,11,346,21,176885
부산광역시,수영구,8,335,18,176885
부산광역시,수영구,7,139,22,176885
부산광역시,수영구,13,737,38,176885
부산광역시,연제구,3,336,23,209688
부산광역시,연제구,5,117,11,209688
부산광역시,연제구,2,281,14,209688
부산광역시,연제구,1,49,19,209688
부산광역시,연제구,6,319,16,209688
부산광역시,연제구,6,211,11,209688
부산광역시,연제구,2,47,8,209688
부산광역시,연제구,2,560,18,209688
부산광역시,연제구,1,670,17,209688
부산광역시,연제구,3,169,20,209688
부산광역시,연제구,2,237,15,209688
부산광역시,연제구,5,540,50,209688
부산광역시,영도구,2,466,32,113621
부산광역시,영도구,1,164,8,113621
부산광역시,영도구,5,74,10,113621
부산광역시,영도구,10,38,21,113621
부산광역시,영도구,2,156,15,113621
부산광역시,영도구,2,29,10,113621
부산광역시,영도구,1,55,15,113621
부산광역시,영도구,9,143,18,113621
부산광역시,영도구,11,373,32,113621
부산광역시,영도구,15,143,17,113621
부산광역시,영도구,3,62,10,113621
부산광역시,중구,10,532,18,41501
부산광역시,중구,9,119,12,41501
부산광역시,중구,7,104,11,41501
부산광역시,중구,4,122,24,41501
부산광역시,중구,5,669,46,41501
부산광역시,중구,40,386,15,41501
부산광역시,중구,11,584,24,41501
부산광역시,중구,,80,9,41501
부산광역시,중구,4,38,12,41501
부산광역시,해운대구,18,581,23,402518
부산광역시,해운대구,33,505,16,402518
부산광역시,해운대구,4,260,26,402518
부산광역시,해운대구,16,787,23,402518
부산광역시,해운대구,10,212,19,402518
부산광역시,해운대구,1,620,18,402518
부산광역시,해운대구,2,373,15,402518
부산광역시,해운대구,1,99,8,402518
부산광역시,해운대구,8,143,16,402518
부산광역시,해운대구,8,281,19,402518
부산광역시,해운대구,3,415,45,402518
부산광역시,해운대구,2,140,16,402518
부산광역시,해운대구,2,164,17,402518
부산광역시,해운대구,,50,12,402518
부산광역시,해운대구,8,324,29,402518
부산광역시,해운대구,7,305,34,402518
부산광역시,해운대구,8,507,26,402518
부산광역시,해운대구,5,304,35,402518
서울특별시,강남구,7,949,24,539838
서울특별시,강남구,3,994,31,539838
서울특별시,강남구,1,1096,32,539838
서울특별시,강남구,11,868,29,539838
서울특별시,강남구,4,700,28,539838
서울특별시,강남구,32,835,21,539838
서울특별시,강남구,2,557,27,539838
서울특별시,강남구,,173,15,539838
서울특별시,강남구,9,593,31,539838
서울특별시,강남구,,825,17,539838
서울특별시,강남구,6,2750,45,539838
서울특별시,강남구,6,582,33,539838
서울특별시,강남구,,214,13,539838
서울특별시,강남구,6,276,18,539838
서울특별시,강남구,,7,7,539838
서울특별시,강남구,1,151,10,539838
서울특별시,강남구,3,244,14,539838
서울특별시,강남구,4,184,22,539838
서울특별시,강남구,2,46,11,539838
서울특별시,강남구,1,190,13,539838
서울특별시,강남구,1,111,14,539838
서울특별시,강남구,2,182,11,539838
서울특별시,강동구,1,120,8,458604
서울특별시,강동구,1,203,20,458604
서울특별시,강동구,3,309,21,458604
서울특별시,강동구,1,212,16,458604
서울특별시,강동구,4,106,12,458604
서울특별시,강동구,1,108,14,458604
서울특별시,강동구,2,398,35,458604
서울특별시,강동구,3,144,4,458604
서울특별시,강동구,3,71,6,458604
서울특별시,강동구,5,264,33,458604
서울특별시,강동구,13,774,62,458604
서울특별시,강동구,2,383,29,458604
서울특별시,강동구,3,391,24,458604
서울특별시,강동구,4,408,23,458604
서울특별시,강동구,3,558,34,458604
서울특별시,강동구,6,791,41,458604
서울특별시,강동구,1,1,1,458604
서울특별시,강동구,1,282,23,458604
서울특별시,강북구,5,147,28,308569
서울특별시,강북구,4,408,26,308569
서울특별시,강북구,4,580,31,308569
서울특별시,강북구,3,502,36,308569
서울특별시,강북구,1,183,21,308569
서울특별시,강북구,2,397,31,308569
서울특별시,강북구,1,68,13,308569
서울특별시,강북구,,8,4,308569
서울특별시,강북구,6,102,14,308569
서울특별시,강북구,4,306,27,308569
서울특별시,강북구,1,229,31,308569
서울특별시,강북구,2,782,34,308569
서울특별시,강북구,33,338,29,308569
서울특별시,강북구,10,302,39,308569
서울특별시,강서구,,271,24,581909
서울특별시,강서구,1,356,20,581909
서울특별시,강서구,4,125,14,581909
서울특별시,강서구,4,478,39,581909
서울특별시,강서구,5,599,44,581909
서울특별시,강서구,3,84,22,581909
서울특별시,강서구,1,309,14,581909
서울특별시,강서구,3,298,19,581909
서울특별시,강서구,2,275,15,581909
서울특별시,강서구,3,511,20,581909
서울특별시,강서구,1,241,20,581909
서울특별시,강서구,3,902,19,581909
서울특별시,강서구,,80,10,581909
서울특별시,강서구,2,66,17,581909
서울특별시,강서구,,417,31,581909
서울특별시,강서구,2,334,39,581909
서울특별시,강서구,5,384,27,581909
서울특별시,강서구,2,449,35,581909
서울특별시,강서구,6,343,28,581909
서울특별시,강서구,3,129,21,581909
서울특별시,관악구,5,285,21,496059
서울특별시,관악구,,78,8,496059
서울특별시,관악구,1,127,13,496059
서울특별시,관악구,8,269,19,496059
서울특별시,관악구,5,400,13,496059
서울특별시,관악구,4,386,30,496059
서울특별시,관악구,4,333,25,496059
서울특별시,관악구,,253,11,496059
서울특별시,관악구,3,205,18,496059
서울특별시,관악구,6,210,7,496059
서울특별시,관악구,6,391,15,496059
서울특별시,관악구,3,196,18,496059
서울특별시,관악구,14,184,25,496059
서울특별시,관악구,1,254,28,496059
서울특별시,관악구,4,480,24,496059
서울특별시,관악구,2,50,11,496059
서울특별시,관악구,1,341,33,496059
서울특별시,관악구,15,434,21,496059
서울특별시,관악구,3,112,22,496059
서울특별시,관악구,2,210,23,496059
서울특별시,관악구,7,247,47,496059
서울특별시,광진구,6,1007,15,347285
서울특별시,광진구,1,406,22,347285
서울특별시,광진구,2,284,32,347285
서울특별시,광진구,,273,21,347285
서울특별시,광진구,,224,23,347285
서울특별시,광진구,9,267,35,347285
서울특별시,광진구,8,165,10,347285
서울특별시,광진구,13,210,23,347285
서울특별시,광진구,,363,23,347285
서울특별시,광진구,,238,19,347285
서울특별시,광진구,6,290,17,347285
서울특별시,광진구,7,468,35,347285
서울특별시,광진구,,470,18,347285
서울특별시,광진구,7,261,27,347285
서울특별시,광진구,3,408,23,347285
서울특별시,구로구,3,378,30,405194
서울특별시,구로구,1,105,9,405194
서울특별시,구로구,11,537,58,405194
서울특별시,구로구,1,954,25,405194
서울특별시,구로구,3,360,31,405194
서울특별시,구로구,5,561,40,405194
서울특별시,구로구,2,176,22,405194
서울특별시,구로구,4,319,33,405194
서울특별시,구로구,2,279,30,405194
서울특별시,구로구,2,327,43,405194
서울특별시,구로구,1,186,23,405194
서울특별시,구로구,1,219,22,405194
서울특별시,구로구,1,213,21,405194
서울특별시,구로구,9,257,26,405194
서울특별시,구로구,5,206,21,405194
서울특별시,구로구,1,2,1,405194
서울특별시,금천구,4,1234,58,232003
서울특별시,금천구,3,495,45,232003
서울특별시,금천구,2,201,24,232003
서울특별시,금천구,2,354,37,232003
서울특별시,금천구,,243,23,232003
서울특별시,금천구,6,502,44,232003
서울특별시,금천구,4,41,11,232003
서울특별시,금천구,1,118,13,232003
서울특별시,금천구,6,103,19,232003
서울특별시,금천구,2,207,29,232003
서울특별시,노원구,1,349,18,523708
서울특별시,노원구,2,97,14,523708
서울특별시,노원구,,112,16,523708
서울특별시,노원구,6,480,32,523708
서울특별시,노원구,9,396,29,523708
서울특별시,노원구,2,225,20,523708
서울특별시,노원구,,52,7,523708
서울특별시,노원구,5,200,22,523708
서울특별시,노원구,3,124,12,523708
서울특별시,노원구,3,282,18,523708
서울특별시,노원구,5,196,23,523708
서울특별시,노원구,7,436,41,523708
서울특별시,노원구,3,526,30,523708
서울특별시,노원구,20,264,39,523708
서울특별시,노원구,7,266,28,523708
서울특별시,노원구,3,610,25,523708
서울특별시,노원구,,75,6,523708
서울특별시,노원구,,79,8,523708
서울특별시,노원구,1,51,25,523708
서울특별시,도봉구,2,270,19,326082
서울특별시,도봉구,2,257,29,326082
서울특별시,도봉구,,183,12,326082
서울특별시,도봉구,4,196,16,326082
서울특별시,도봉구,1,221,22,326082
서울특별시,도봉구,19,456,35,326082
서울특별시,도봉구,4,218,23,326082
서울특별시,도봉구,6,135,24,326082
서울특별시,도봉구,1,228,26,326082
서울특별시,도봉구,4,174,20,326082
서울특별시,도봉구,1,77,23,326082
서울특별시,도봉구,3,593,37,326082
서울특별시,도봉구,1,209,28,326082
서울특별시,도봉구,5,129,22,326082
서울특별시,동대문구,6,702,58,343377
서울특별시,동대문구,7,451,60,343377
서울특별시,동대문구,2,486,37,343377
서울특별시,동대문구,,125,14,343377
서울특별시,동대문구,3,245,19,343377
서울특별시,동대문구,1,235,32,343377
서울특별시,동대문구,2,722,46,343377
서울특별시,동대문구,3,655,59,343377
서울특별시,동대문구,6,331,35,343377
서울특별시,동대문구,2,390,11,343377
서울특별시,동대문구,2,183,15,343377
서울특별시,동대문구,1,148,12,343377
서울특별시,동대문구,1,349,24,343377
서울특별시,동대문구,,93,15,343377
서울특별시,동작구,6,540,40,391896
서울특별시,동작구,1,596,30,391896
서울특별시,동작구,4,384,27,391896
서울특별시,동작구,2,272,17,391896
서울특별시,동작구,3,173,15,391896
서울특별시,동작구,6,166,24,391896
